mipvu_id,case_id,document_id,sentence_id,lexical_unit,lemma,decision_type,review_status,contextual_meaning,basic_meaning,confidence,semantic_shift_risk,review_notes,source_path
lincoln-second-inaugural_s01_p04_s05_lu035,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s05,not,not,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s05_lu036,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s05,judged,judged,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu001,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,The,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu002,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,prayers,prayers,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu003,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu004,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,both,both,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu005,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,could,could,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu006,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,not,not,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu007,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu008,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,answered,answered,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu009,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu010,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu011,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,neither,neither,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu012,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,has,has,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu013,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,been,been,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu014,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,answered,answered,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p04_s06_lu015,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p04_s06,fully,fully,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu001,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,The,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu002,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,Almighty,almighty,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu003,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,has,has,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu004,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,his,his,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu005,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,own,own,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s01_lu006,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s01,purposes,purposes,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu001,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,Woe,woe,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu002,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,unto,unto,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu003,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu004,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,world,world,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu005,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,because,because,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu006,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu007,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,offenses,offenses,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu008,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,for,for,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu009,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,it,it,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu010,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,must,must,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu011,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,needs,needs,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu012,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu013,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu014,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,offenses,offenses,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu015,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,come,come,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu016,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,but,but,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu017,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,woe,woe,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu018,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu019,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu020,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,man,man,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu021,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu022,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,whom,whom,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu023,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu024,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,offense,offense,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu025,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,cometh,cometh,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu026,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,If,if,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu027,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,we,we,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu028,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,shall,shall,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu029,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,suppose,suppose,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu030,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu031,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,American,american,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu032,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,slavery,slavery,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu033,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu034,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,one,one,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu035,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu036,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,those,those,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu037,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,offenses,offenses,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu038,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,which,which,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu039,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu040,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu041,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,providence,providence,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu042,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu043,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,God,god,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu044,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,must,must,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu045,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,needs,needs,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu046,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,come,come,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu047,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,but,but,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu048,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,which,which,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu049,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,having,having,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu050,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,continued,continued,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu051,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,through,through,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu052,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,his,his,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu053,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,appointed,appointed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu054,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,time,time,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu055,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,he,he,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu056,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,now,now,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu057,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,wills,wills,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu058,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu059,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,remove,remove,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu060,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu061,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu062,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,he,he,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu063,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,gives,gives,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu064,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu065,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,both,both,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu066,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,North,north,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu067,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu068,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,South,south,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu069,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,this,this,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu070,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,terrible,terrible,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu071,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,war,war,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu072,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,as,as,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu073,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu074,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,woe,woe,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu075,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,due,due,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu076,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu077,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,those,those,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu078,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu079,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,whom,whom,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu080,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu081,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,offense,offense,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu082,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,came,came,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu083,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,shall,shall,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu084,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,we,we,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu085,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,discern,discern,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu086,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,therein,therein,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu087,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,any,any,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu088,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,departure,departure,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu089,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,from,from,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu090,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,those,those,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu091,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,divine,divine,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu092,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,attributes,attributes,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu093,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,which,which,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu094,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu095,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,believers,believers,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu096,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu097,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu098,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,living,living,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu099,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,God,god,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
lincoln-second-inaugural_s01_p05_s02_lu100,lincoln,lincoln-second-inaugural,lincoln-second-inaugural_s01_p05_s02,always,always,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-second-inaugural_mipvu.json
